image,col1_N,col2_N,col1_TSA,col2_TSA,col1_CH,col2_CH,col1_TP,col2_TP
27_19_36.png,27,19,8843,9199,222597.5,155108.50000000003,1472,1280
27_19_37.png,27,19,9319,9507,233909.49999999997,174290.00000000003,1536,1304
27_19_38.png,27,19,16331,16459,230017.00000000003,168691.00000000012,2052,1748
27_19_39.png,27,19,28207,28879,253929.0,181198.00000000003,2728,2288
27_19_4.png,27,19,11071,11327,235747.50000000003,180629.00000000003,1664,1436
27_19_40.png,27,19,16819,17095,273582.5,205035.0,2084,1752
27_19_41.png,27,19,11527,11527,238548.5,161947.0,1700,1436
27_19_42.png,27,19,21871,21935,238812.0000000001,178166.00000000003,2356,1988
27_19_43.png,27,19,25139,24851,271432.50000000006,204470.5,2556,2148
27_19_44.png,27,19,20751,21143,253622.49999999997,188458.50000000006,2312,1968
27_19_45.png,27,19,23743,23651,268812.0,199464.99999999997,2504,2096
27_19_46.png,27,19,15035,15015,265498.50000000006,189432.49999999997,1968,1644
27_19_47.png,27,19,17783,17883,235339.5,168887.0,2136,1804
27_19_48.png,27,19,9583,9547,225713.49999999997,155482.50000000006,1560,1304
27_19_49.png,27,19,24851,25167,261643.49999999994,199871.00000000006,2540,2144
27_19_5.png,27,19,40643,41175,282851.0,209208.0,3264,2760
27_19_50.png,27,19,12907,13047,238901.50000000003,174892.50000000006,1812,1528
27_19_51.png,27,19,25643,25999,275687.0,204019.5,2592,2196
27_19_52.png,27,19,23615,23883,257961.0,197654.0,2456,2108
27_19_53.png,27,19,19779,19835,207147.5,158963.00000000006,2268,1908
27_19_54.png,27,19,27971,28687,243729.49999999997,184891.50000000003,2700,2292
27_19_55.png,27,19,25983,26039,261555.49999999997,191027.0,2600,2196
27_19_56.png,27,19,27899,28455,254078.5000000001,181326.00000000003,2704,2288
27_19_57.png,27,19,10991,11103,257784.49999999994,176052.50000000006,1660,1412
27_19_58.png,27,19,26971,27183,270771.49999999994,205894.00000000003,2656,2220
27_19_59.png,27,19,8055,8263,194422.50000000003,147808.00000000003,1416,1220
27_19_6.png,27,19,20055,19895,213482.00000000003,161989.00000000003,2272,1916
27_19_60.png,27,19,8687,8963,277290.00000000006,196845.00000000003,1488,1260
27_19_61.png,27,19,10879,11159,198376.49999999997,149429.0,1664,1420
27_19_62.png,27,19,15835,16215,235179.50000000003,173369.5,2016,1712
27_19_63.png,27,19,17519,17483,257417.0,175754.99999999994,2128,1776
27_19_64.png,27,19,10815,10907,259284.99999999997,184751.5,1648,1400
27_19_65.png,27,19,11571,11547,208723.49999999997,159421.50000000003,1704,1448
27_19_66.png,27,19,27043,27407,264409.00000000006,202899.5,2636,2232
27_19_67.png,27,19,17383,17691,276756.00000000006,212132.5,2120,1796
27_19_68.png,27,19,10519,10475,224360.99999999997,162411.5,1624,1368
27_19_69.png,27,19,22251,22843,236174.00000000006,176681.5,2392,2044
27_19_7.png,27,19,20671,20711,228837.99999999997,167158.5,2300,1940
27_19_70.png,27,19,33783,34503,282261.5,208925.5,2956,2516
27_19_71.png,27,19,16411,16487,260353.99999999997,186687.5,2056,1724
27_19_72.png,27,19,34655,34431,272085.50000000006,207975.49999999994,3000,2528
27_19_73.png,27,19,18291,18263,198716.5,136845.49999999994,2160,1828
27_19_74.png,27,19,14271,14367,208674.5,156192.0,1904,1604
27_19_75.png,27,19,13695,14055,276493.5,209115.50000000003,1872,1608
27_19_76.png,27,19,12299,12463,249042.0,183696.00000000003,1768,1504
27_19_77.png,27,19,13023,13495,245841.49999999997,186182.00000000006,1812,1576
27_19_78.png,27,19,9175,9555,253985.49999999997,177149.5,1516,1304
27_19_79.png,27,19,15387,15767,255809.5,193119.99999999997,1980,1696
27_19_8.png,27,19,26611,26871,232377.50000000006,174906.5,2612,2208
27_19_80.png,27,19,14167,14491,240126.50000000006,174861.49999999994,1888,1612
27_19_81.png,27,19,16207,16443,233994.49999999997,168637.5,2036,1732
27_19_82.png,27,19,16011,16279,222813.0,165861.0,2024,1732
27_19_83.png,27,19,11051,11335,245789.0,171179.00000000003,1680,1428
27_19_84.png,27,19,12223,12759,215532.0,165556.99999999997,1748,1516
27_19_85.png,27,19,11807,11931,200991.99999999997,148268.0,1728,1464
27_19_86.png,27,19,15027,14971,242531.99999999994,180219.0,1964,1640
27_19_87.png,27,19,9539,9911,258982.00000000003,178990.00000000003,1544,1336
27_19_88.png,27,19,17347,17723,231443.5,171011.49999999994,2112,1792
27_19_89.png,27,19,21123,21371,270854.0,201693.49999999994,2324,1988
27_19_9.png,27,19,17711,17707,280166.0000000001,187842.50000000003,2140,1792
27_19_90.png,27,19,21263,21423,270458.5,204880.50000000006,2320,1988
27_19_91.png,27,19,17099,17459,243591.00000000003,182856.5,2112,1800
27_19_92.png,27,19,17391,17619,282193.5,207145.99999999997,2108,1788
27_19_93.png,27,19,19351,19495,198266.49999999994,150356.0,2236,1888
27_19_94.png,27,19,22239,22631,268282.4999999999,200448.0,2384,2032
27_19_95.png,27,19,18251,18515,266277.0,199884.99999999994,2160,1852
27_19_96.png,27,19,19683,19519,273491.49999999994,207051.50000000003,2244,1900
27_19_97.png,27,19,18399,18659,196001.00000000003,148751.99999999997,2172,1832
27_19_98.png,27,19,21723,21819,255452.5,193537.5,2372,2000
27_19_99.png,27,19,16083,15951,195959.49999999997,147174.50000000003,2032,1704
27_27_0.png,27,27,15251,15387,196104.0,264147.00000000006,1976,1980
27_27_1.png,27,27,11951,12119,292079.5,217645.50000000012,1724,1740
27_27_10.png,27,27,16703,16723,205075.50000000006,269858.5,2080,2080
27_27_11.png,27,27,10039,10023,159264.00000000006,221487.00000000003,1588,1592
27_27_12.png,27,27,8319,8347,239629.5,178435.49999999997,1436,1460
27_27_13.png,27,27,11599,11631,190388.50000000003,253546.49999999997,1700,1720
27_27_14.png,27,27,9375,9559,182910.00000000003,240674.50000000003,1548,1556
27_27_15.png,27,27,19943,20031,252747.5,193853.50000000003,2248,2280
27_27_16.png,27,27,27815,27775,218115.49999999997,285788.00000000006,2680,2692
27_27_17.png,27,27,17071,17255,265859.5,201027.00000000006,2100,2116
27_27_18.png,27,27,17999,18051,178822.49999999997,259536.99999999997,2156,2156
27_27_19.png,27,27,9259,9387,293652.0,224272.00000000003,1536,1540
27_27_2.png,27,27,9003,9179,217091.00000000003,164833.49999999994,1508,1520
27_27_20.png,27,27,10679,10635,202684.99999999997,154796.99999999994,1632,1632
27_27_21.png,27,27,12515,12363,176826.49999999997,241531.5,1776,1760
27_27_22.png,27,27,10995,11067,194025.49999999994,264652.4999999999,1652,1668
27_27_23.png,27,27,9171,9287,165878.5,232192.49999999997,1520,1544
27_27_24.png,27,27,8971,9147,264092.5,182320.00000000006,1492,1512
27_27_25.png,27,27,21771,21859,181777.0,242501.5,2388,2356
27_27_26.png,27,27,13031,12971,271375.00000000006,201958.99999999994,1816,1812
27_27_27.png,27,27,32375,32095,191395.49999999997,252015.00000000006,2924,2896
27_27_28.png,27,27,22711,22579,283789.5,214182.99999999997,2436,2404
27_27_29.png,27,27,13839,13923,271749.99999999994,208788.99999999997,1872,1884
27_27_3.png,27,27,8539,8427,207726.5,157677.5,1476,1456
27_27_30.png,27,27,14995,14927,200379.00000000006,265996.49999999994,1952,1952
27_27_31.png,27,27,13719,13583,167241.99999999997,227104.50000000003,1860,1864
27_27_32.png,27,27,8075,8167,248420.0,178650.0,1428,1428
27_27_33.png,27,27,13019,13115,284303.49999999994,215394.49999999997,1808,1816
27_27_34.png,27,27,8343,8347,211860.0,277622.0,1452,1444
27_27_35.png,27,27,20011,19939,207897.5,273144.49999999994,2288,2264
27_27_36.png,27,27,11183,11155,214750.0,285254.9999999999,1676,1676
27_27_37.png,27,27,11183,11195,215933.00000000006,291821.00000000006,1680,1672
27_27_38.png,27,27,15719,15715,220090.0,292273.50000000006,2004,2008
27_27_39.png,27,27,13211,13015,178697.5,235481.99999999997,1836,1808
27_27_4.png,27,27,14619,14603,243660.0,187005.0,1924,1928
27_27_40.png,27,27,8031,8175,274188.50000000006,207878.99999999994,1416,1420
27_27_41.png,27,27,31063,31507,260934.5,200682.99999999997,2852,2876
27_27_42.png,27,27,15351,15203,270862.9999999999,205255.0,1976,1968
27_27_43.png,27,27,9155,9027,197657.5,150235.50000000006,1516,1488
27_27_44.png,27,27,14839,14747,280319.00000000006,208177.49999999997,1944,1936
27_27_45.png,27,27,12235,12339,204419.50000000003,268772.0,1744,1756
27_27_46.png,27,27,8279,8407,172498.99999999997,225356.00000000003,1440,1444
27_27_47.png,27,27,21035,21211,199392.49999999997,262442.50000000006,2320,2336
27_27_48.png,27,27,10427,10251,154893.00000000003,217886.00000000003,1620,1608
27_27_49.png,27,27,10987,11159,174208.50000000003,229625.5,1652,1684
27_27_5.png,27,27,9179,9227,213425.50000000003,161086.49999999997,1520,1524
27_27_50.png,27,27,10655,10679,252499.0,188568.0,1640,1636
27_27_51.png,27,27,24527,24471,253194.5,194232.0000000001,2544,2544
27_27_52.png,27,27,23343,23539,201927.5000000001,264924.5,2444,2488
27_27_53.png,27,27,9587,9767,195521.49999999997,255759.00000000006,1544,1560
27_27_54.png,27,27,8591,8539,231882.0,175619.5,1452,1456
27_27_55.png,27,27,8283,8127,287974.5,215992.5,1440,1416
27_27_56.png,27,27,20187,20123,233712.5,173507.0000000001,2280,2264
27_27_57.png,27,27,17603,17647,275654.49999999994,208513.49999999997,2128,2132
27_27_58.png,27,27,11343,11375,183780.49999999997,246216.50000000003,1684,1692
27_27_59.png,27,27,8331,8399,191817.5,254792.50000000003,1428,1448
27_27_6.png,27,27,12439,12691,238203.50000000006,170476.5,1772,1788
27_27_60.png,27,27,9775,9739,267126.50000000006,203976.0,1564,1572
27_27_61.png,27,27,9715,9747,199353.99999999997,269218.0,1564,1572
27_27_62.png,27,27,9475,9559,257488.50000000003,195987.5,1544,1544
27_27_63.png,27,27,11483,11923,202154.99999999997,264751.5,1696,1728
27_27_64.png,27,27,20235,20119,299140.49999999994,222663.50000000003,2300,2288
27_27_65.png,27,27,10807,10899,258878.99999999997,179103.0,1660,1656
27_27_66.png,27,27,10903,10647,215992.99999999994,288442.0,1656,1640
27_27_67.png,27,27,9387,9219,262934.5,194213.00000000003,1536,1524
27_27_68.png,27,27,8671,8663,204265.50000000003,275688.0,1464,1476
27_27_69.png,27,27,17647,17679,222640.00000000003,297305.0000000001,2136,2136
27_27_7.png,27,27,10403,10415,178590.00000000003,235304.00000000012,1620,1620
27_27_70.png,27,27,11807,11335,201436.49999999994,262094.0,1732,1676
27_27_71.png,27,27,10179,10227,204762.0,152576.99999999997,1596,1604
27_27_72.png,27,27,12403,12327,224879.50000000003,171822.0,1772,1756
27_27_73.png,27,27,8315,8335,235497.99999999994,173247.49999999994,1448,1440
27_27_74.png,27,27,23191,23027,183856.0,244765.0,2440,2428
27_27_75.png,27,27,8767,8839,211345.99999999997,275249.4999999999,1488,1488
27_27_76.png,27,27,12591,12419,237867.5,176499.00000000006,1780,1764
27_27_77.png,27,27,10679,10495,209895.5,294523.0,1644,1616
27_27_78.png,27,27,12243,12283,175076.5,229421.50000000012,1752,1768
27_27_79.png,27,27,11627,11523,246969.99999999997,186933.49999999997,1708,1704
27_27_8.png,27,27,12507,12531,188937.49999999994,253851.0000000001,1780,1784
27_27_80.png,27,27,11031,10991,217201.0,288761.50000000006,1652,1668
27_27_81.png,27,27,10071,10011,165403.0,218927.49999999997,1596,1584
27_27_82.png,27,27,13619,14143,190024.00000000006,259945.0,1860,1896
27_27_83.png,27,27,24027,23767,269000.49999999994,202831.00000000003,2500,2484
27_27_84.png,27,27,8419,8359,268528.99999999994,190054.50000000003,1464,1448
27_27_85.png,27,27,8479,8463,243581.0,183186.00000000003,1448,1464
27_27_86.png,27,27,16635,16843,243848.0,169458.0,2068,2084
27_27_87.png,27,27,15583,15563,217535.99999999988,298450.5,1988,1992
27_27_88.png,27,27,9615,9527,217054.5,165682.0,1548,1556
27_27_89.png,27,27,12031,12115,290223.5,211367.49999999997,1744,1748
27_27_9.png,27,27,13031,13019,194352.99999999997,258436.5,1812,1820
27_27_90.png,27,27,13843,13799,194230.5,260138.50000000006,1876,1872
27_27_91.png,27,27,11831,11915,191276.5,273253.5,1712,1736
27_27_92.png,27,27,13023,13183,203675.5,270049.0000000001,1816,1832
27_27_93.png,27,27,9439,9287,272108.0,205026.00000000003,1544,1524
27_27_94.png,27,27,11307,11303,192693.5,264016.49999999994,1680,1688
27_27_95.png,27,27,29255,28907,212436.49999999994,293657.5,2752,2756
27_27_96.png,27,27,8987,8899,228820.50000000003,170398.99999999994,1492,1488
27_27_97.png,27,27,8027,8179,187460.50000000006,247228.50000000003,1416,1420
27_27_98.png,27,27,26375,26567,286230.0000000001,218535.99999999997,2612,2628
27_27_99.png,27,27,11355,11483,162757.50000000006,215556.50000000006,1680,1708
